series.name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Eswatini,SWZ,-22494311.2,-73583808.63,-58689385.68,-131753962,-98310781.81,-34740787.04,-86675374.5,-25253691.83,-32719601.21,-34160178.03,121487677,-39186771.95,-107061228.3,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ethiopia,ETH,0,..,-221459581.4,-288271568.3,-628624806,-278562822.2,-1343876024,-1855052154,-2626517918,-4142937496,-4017159565,-3360419369,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Gabon,GAB,-44662404.17,67957320.68,-392175723.1,-146800672.8,-1098127169,233409728.1,-87741876.6,-782969847,-25253212.34,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,"Gambia, The",GMB,0,..,-39447343.71,-37155533.36,-94342122.94,-51171214.67,-73181699.96,-35234966.5,652250.0557,4795420.042,-3084053.04,-32957945.27,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Ghana,GHA,-14800000,-165900000,-2365640000,-2527350000,-3222243000,-3293430000,-3226330000,-3356989444,-2970893677,-3470668373,-3239080000,-2908184623,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guinea,GIN,-17860000,-9942000,-140850000,-101350000,-955240000,-603550000,-1060000,77057390.4,-48257258.42,-1597343632,-576480000,-353090000,-43380000,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Guinea-Bissau,GNB,0,..,-17540200,-27710200,-24165753.08,-6773782.933,-19637861.84,-26105379.55,-16230041.41,-13954800,-15319160.78,-20958838.03,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Kenya,KEN,-57081096.18,-110904550.4,-70270865.43,-176486327.3,-1364471522,-1141795457,-920208344.6,-745815917.4,-377729138.9,-521398505.4,-1009548410,-1461536440,-1128481938,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Lesotho,LSO,-16478706.52,-32402238.3,-91349553.1,-9507301.296,-61173319.21,-56653435.23,-50429031.34,-94459059.36,-206514459.9,-159186980.4,-123091950.4,-128696373.5,-117645547.2,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Liberia,LBR,..,..,-217803415.7,-2064680994,-2086006933,-2309981241,-1998675366,-501870828.6,-232679832.5,-311699760.3,-247842983,-129129754.8,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Madagascar,MDG,-22387360.46,-82952580.71,-1267146401,-868739719.3,-773203075.7,-778360509.8,-550243247.3,-518491679.7,-246135354.5,-451114994.4,-358890886.3,-494140097.6,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Malawi,MWI,0,-25999996.36,-50460381.28,-54710315.08,-811806625.9,4343665.027,-455562539.6,-602822554.3,-292852668.8,-119915635.2,-95239519.28,-107133079.1,-104820292.8,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mali,MLI,-5729716.324,-78426770.67,-749365254.6,-398504254,-551768801,-381915056.6,-304998357.6,-143408547,-193076329.5,-259284673.8,-546884178.7,-466777842.6,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mauritania,MRT,-6736220.521,..,..,..,..,-1386098851,-1126004760,-502589833.8,-501726765.7,-271134845,-588217194.8,-772244223.9,883561115.8,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mauritius,MUS,-40434712.4,-252689268.8,-218842081.5,-13843292553,988795303.6,-5670164539,-1203800951,-20368994691,-4506901282,-8085686656,-25105189394,-1455993448,-2012073658,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Mozambique,MOZ,..,..,-895589396.6,-1020588233,-3580348639,-5626241536,-6175124643,-4901790089,-3866831987,-3093429233,-2293088454,-2692280341,-2211654426,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Namibia,NAM,-28214514.05,-184282056.9,-765103324,-282623620.7,-790120662.5,-1030405591,-771817946.8,-423354598.8,-706085345.8,-378989889,-440058231.1,-86668533.22,49625334.87,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Niger,NER,-40794845.65,-9080438.7,-728810957.1,-1001030201,-1057887435,-839043544.7,-618579130.7,-734306061,-495338338.2,-261120239.3,-309621924,-427424869.5,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Nigeria,NGA,-587882970.6,-1140167556,-7030645512,-5114533233,-8024302188,-5539784716,-4335423789,-3079534132,-1628965268,-3143695139,-2216822242,-616625626.9,-1804175371,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Rwanda,RWA,..,..,..,-250504802.9,-119105385.8,-254963244.4,-257642420.2,-310954594.9,-219881371.5,-218543436.3,-254424199.9,-283588520.9,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sao Tome and Principe,STP,0,-3800000,-15349708.02,-50544775.6,-31855092.12,-22068739.45,-11252126.22,-22558431.02,-25269253.02,-22324985.99,-33886421.95,-21304357.02,-26674894.78,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Senegal,SEN,-66442671.99,-62443680.49,-243890291.3,-264129982.9,-291141432.6,-220169629.7,-278038134.4,-375638413.4,-377802064.4,-248547256.8,-505877698.3,-795033244.6,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Seychelles,SYC,-19114190.42,-13826134.9,-162916307.8,-153643867.5,-135322126.6,-425567660,-125293914.8,-185227665.9,-192959276.4,-119285029.9,-188937738.5,-317937094.5,-243063082.5,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sierra Leone,SLE,-32434698.87,-39000824.52,-110845502.5,-238437429.3,-950477689,-722447242.9,-429664580.1,-375089628.5,-252435829.4,-137965732.5,-198174760.5,-217812919,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Africa,ZAF,103696633.4,-691652738.6,-6313190334,-3854564952,-4292687424,-1727159492,-1712645458,1900417869,3993788901,2275171115,5390643573,-1542500842,-1511019144,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,South Sudan,SSD,..,..,..,..,..,..,..,-1035825.73,-1180000,5880000,40561000,-60140000,160890000,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Sudan,SDN,0,-392200000,-1726298403,-2063730998,-1734376994,-2311460740,-1687884179,-1251280889,-1728373403,-1063767535,-1065298481,-1135787164,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Tanzania,TZA,0,-463400858.8,-952630000,-1813200000,-1229361018,-1799646137,-2087261310,-1416088065,-1506024896,-864040000,-937700000,-1055991268,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Togo,TGO,-18239596.96,-41575145.53,-11158565.57,-48688923.54,536858860,298794841.1,-204279159.4,304949943.8,90793247.47,303274601.8,-121134497.1,251178478.8,..,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Uganda,UGA,0,-160700000,-812720321.7,-506658423.5,-906140427.6,-1159051460,-1143207356,-1031546243,-737364516.3,-625551461.6,-802394708.3,-1055026101,-1265683636,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zambia,ZMB,-202700000,-121700000,-425242000,-633900000,-1109900000,-2433397000,-1690332000,-2483800000,-1724246018,-486094167.9,-1179567675,-363115724.4,148245626.9,..
"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,Zimbabwe,ZWE,12205847.82,..,-105000000,-122586666.7,-344300000,-349850000,-373050000,-472800000,-399200000,-343013813.4,-247187738.8,..,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Angola,AGO,..,30520014540,1.14947E+12,1.73103E+12,2.92744E+12,3.16572E+12,3.11537E+12,3.09746E+12,3.57044E+12,3.85696E+12,2.64269E+12,4.21812E+12,7.02959E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Benin,BEN,168215026.5,3.46159E+11,6.93946E+11,7.90318E+11,7.90545E+11,8.78109E+11,1.01648E+12,1.19003E+12,1.27223E+12,1.10627E+12,9.93846E+11,1.18496E+12,1.23265E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Botswana,BWA,6343986119,35110560086,59270634845,52550355790,63609741833,63682285604,71941166937,83252584038,91045485611,82237607399,80945520645,80128056473,73712547296,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Burkina Faso,BFA,62487810647,1.38526E+11,5.76853E+11,6.75844E+11,7.17355E+11,7.73935E+11,5.59063E+11,4.52668E+11,7.37107E+11,1.05069E+12,1.33267E+12,1.44117E+12,1.50809E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Burundi,BDI,9980933147,21198491597,2.64043E+11,2.54048E+11,2.05012E+11,1.97172E+11,2.3052E+11,1.80495E+11,-68762409730,-1.7077E+11,-1.50524E+11,-1.99573E+11,-2.00235E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Cabo Verde,CPV,5012120495,6940541066,27376018300,28482460637,19985549287,25375452026,33540952992,42616725600,48463369397,58018463047,60227125475,56396019045,70782133486,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Cameroon,CMR,-1.93813E+11,-22147591743,1.78078E+12,1.84944E+12,1.62962E+12,1.5414E+12,1.55298E+12,1.66982E+12,2.11296E+12,1.45113E+12,2.00399E+12,2.07181E+12,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Central African Republic,CAF,18942591555,70942094925,28663770771,10568216907,13326083669,-11407549776,8614037168,51722584832,42225321089,54668939579,1.0368E+11,79766705631,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Chad,TCD,31853000000,23916992964,2.38851E+11,3.03111E+11,4.56016E+11,5.58057E+11,5.3769E+11,5.2269E+11,88590967615,-3.03711E+11,-2.99355E+11,-1.98538E+11,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Comoros,COM,6844187008,22812698804,44114098817,45974367713,53860409683,62736827343,56566741319,57565696399,79362688332,68999877441,76197590474,80966212707,82699380016,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,"Congo, Dem. Rep.",COD,-2.696226032,-10880307633,-48762140806,8.80888E+11,8.49519E+11,1.40348E+12,1.45523E+12,1.57231E+12,1.32891E+12,1.13111E+12,2.51425E+12,3.4393E+12,5.00255E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,"Congo, Rep.",COG,-7761353704,2.05933E+11,1.83093E+12,2.3253E+12,3.05869E+12,3.09626E+12,3.01538E+12,2.78355E+12,1.55991E+12,4.71749E+11,2.37134E+11,2.71762E+11,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Cote d'Ivoire,CIV,-5.09077E+11,39101212260,1.1119E+12,1.34534E+12,1.68831E+12,1.52257E+12,1.45485E+12,1.69708E+12,1.8027E+12,1.70139E+12,1.78651E+12,2.01405E+12,2.50174E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Equatorial Guinea,GNQ,-8206573308,16021001597,1.56154E+12,1.15581E+12,1.58833E+12,2.27428E+12,2.38222E+12,1.62907E+12,8.54095E+11,1.62717E+11,74646758620,98329092330,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Eritrea,ERI,..,1018069692,4030641413,5743764354,7017057170,8253390780,8157710120,10372200323,..,..,..,..,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Eswatini,SWZ,519105710.9,1272683622,7810827077,5743846173,4024347627,6269429512,7866020984,7713813398,8898367224,8948137196,7954259873,7134599013,6752420832,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Ethiopia,ETH,-94236597.04,4849993325,..,..,..,..,..,..,..,..,..,..,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Gabon,GAB,15216125006,1.64241E+11,9.73962E+11,8.96436E+11,1.04654E+12,1.09743E+12,1.4202E+12,1.30752E+12,1.1191E+12,4.59618E+11,5.21199E+11,7.94395E+11,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,"Gambia, The",GMB,-67862584.13,1252267927,3024142752,3570504665,4308631861,4553275632,4049994306,3534905202,..,..,5278565850,8289278049,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Ghana,GHA,-26590824.92,-58744030.5,3600147704,5436288236,7336119847,6976474641,5464122781,8880090349,11389374179,15495654397,20125885049,13849818673,21262295626,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Guinea,GIN,..,1.07331E+11,1.16991E+12,-2.00745E+11,4.87176E+12,..,3.91266E+12,2.18723E+12,1.43933E+11,1.12467E+12,2.78644E+12,4.05404E+12,6.92769E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Guinea-Bissau,GNB,-624784615.4,27647949008,77861413410,84715405984,1.15627E+11,70471986295,94333924805,1.52715E+11,1.68397E+11,2.01677E+11,2.27144E+11,2.32575E+11,2.17639E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Kenya,KEN,-5491424685,86833155311,2.4345E+11,2.69412E+11,2.94295E+11,3.28307E+11,3.90136E+11,4.83262E+11,4.85485E+11,4.87601E+11,5.11179E+11,7.11461E+11,8.04884E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Lesotho,LSO,337009328.1,3557941601,10840451588,10104264881,9905592897,10141054872,12835481720,13963580282,16132772296,13016926140,12618924865,14317204595,14422307469,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Liberia,LBR,..,-691881868,-657195323.9,306658897.8,342873898.5,342492353.7,339477454,306107229.2,310055922.9,276940115.9,104097258,85930772.18,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Madagascar,MDG,-4.53573E+11,3.39378E+11,2.13301E+12,2.51435E+12,2.80125E+12,2.67421E+12,1.88473E+12,2.12893E+12,2.65948E+12,3.6443E+12,4.42554E+12,4.92669E+12,4.64197E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Malawi,MWI,-48538589,13408389384,-2347769190,20951189370,3731503594,32275312060,1.14304E+11,2.40925E+11,3.33032E+11,3.54992E+11,..,..,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Mali,MLI,21310183259,1.83387E+11,6.97605E+11,7.12339E+11,6.81453E+11,6.8983E+11,7.60172E+11,6.23602E+11,5.73781E+11,2.43465E+11,2.14337E+11,3.10532E+11,5.78464E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Mauritania,MRT,-1576963544,..,-351570159.3,928103698.5,7129619212,20387979824,21709695169,14636268774,11872803544,13119636442,15501137042,14974448009,23653348436,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Mauritius,MUS,11874748250,33534603705,3.36656E+11,3.96026E+11,3.70755E+11,4.01321E+11,3.963E+11,4.57823E+11,5.29026E+11,5.49151E+11,5.66913E+11,5.70677E+11,6.47472E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Mozambique,MOZ,-922023000,4068078130,63736543241,79875334286,72998950025,94333494463,99959744216,1.04761E+11,1.15298E+11,1.54238E+11,1.91521E+11,1.95511E+11,2.47372E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Namibia,NAM,341404000,2656406734,24730505434,19963065091,23507604586,20716951820,23122747166,19511895905,29792084725,26502055166,31196976979,38234408808,36709676436,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Niger,NER,22676070842,-4863186905,1.93985E+11,2.89754E+11,2.39052E+11,4.173E+11,5.33233E+11,7.04028E+11,5.91317E+11,5.69815E+11,4.40514E+11,3.21366E+11,6.40866E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Nigeria,NGA,41316247751,1.16493E+12,7.28792E+12,6.19514E+12,6.64374E+12,8.71563E+12,8.26216E+12,6.74436E+12,5.3245E+12,7.85207E+12,1.09772E+13,1.18384E+13,5.8039E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Rwanda,RWA,406779351.3,59120079005,4.29573E+11,5.06461E+11,6.49419E+11,5.22382E+11,7.04723E+11,6.41206E+11,6.27194E+11,7.25876E+11,7.85894E+11,1.04821E+12,1.16006E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Sao Tome and Principe,STP,..,1.69482E+11,1278630727,1382696316,1275719854,1629579804,1659150641,2198522980,2526747607,2105608855,1582104511,1639671800,1760142424,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Senegal,SEN,-1.96889E+11,1.01005E+11,6.90796E+11,8.14685E+11,6.9107E+11,7.04662E+11,5.81101E+11,8.3713E+11,1.11886E+12,1.16509E+12,1.3108E+12,1.81972E+12,1.9728E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Seychelles,SYC,82836938.72,-456521953.1,2750682014,3488938986,4262388435,5071971504,7081314372,9476695640,9187808494,9602724091,10521099697,11717791607,12417230697,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Sierra Leone,SLE,-68457772747,-2.50428E+11,8.32407E+11,8.39493E+11,1.27039E+12,1.6287E+12,1.88296E+12,2.39579E+12,2.35485E+12,2.43951E+12,2.16921E+12,1.94035E+12,2.14444E+12,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,South Africa,ZAF,799484788.4,10606671866,3.3351E+11,3.37781E+11,5.04824E+11,5.04105E+11,6.41393E+11,6.00238E+11,7.85383E+11,7.03621E+11,6.98526E+11,7.60012E+11,8.41301E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,South Sudan,SSD,..,..,..,..,7521400705,3743592826,2844653249,1439621013,-9676519378,-51779319080,-73817615635,-82224830475,-53101452205,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Sudan,SDN,-12146700,-7211633699,-1107339032,-201683891.6,-1605309797,-211860955,-3657848224,-3644189464,-17936920283,-27738621620,-31054860057,-2.22529E+11,-2.20617E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Tanzania,TZA,-1.31046E+11,5.82601E+11,4.92589E+12,6.08678E+12,6.29638E+12,6.3713E+12,6.57244E+12,6.56085E+12,8.20659E+12,8.22946E+12,1.15724E+13,1.06351E+13,1.20409E+13,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Togo,TGO,65791295397,49483899494,2.63578E+11,2.87308E+11,3.36664E+11,3.42428E+11,3.85383E+11,3.0609E+11,4.54736E+11,5.28031E+11,5.51455E+11,5.59739E+11,7.31254E+11,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Uganda,UGA,..,1.19664E+12,5.21611E+12,6.1713E+12,6.31246E+12,8.45445E+12,8.51E+12,8.62653E+12,1.02555E+13,1.21156E+13,1.38255E+13,1.39402E+13,1.40757E+13,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Zambia,ZMB,-51157500.64,973206786.6,4913220413,6690048705,9392873333,12013703154,11662824730,15306410502,29574728156,21880682191,21984911371,24809871069,24248490466,..
Net foreign assets (current LCU),FM.AST.NFRG.CN,Zimbabwe,ZWE,-10784413.38,-212528312,-94626947.04,-86042980.4,-239223921.2,-374368802.3,-728596557,-691267507.3,-643665276.2,-556150301.5,-1327513880,-1877295187,-40662354741,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Angola,AGO,..,..,..,..,..,1000000000,..,..,1500000000,0,..,3500000000,2000000000,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Benin,BEN,..,..,..,..,..,..,..,..,..,..,..,..,554695000,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Botswana,BWA,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Burkina Faso,BFA,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Burundi,BDI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Cabo Verde,CPV,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Cameroon,CMR,..,..,..,..,..,..,0,0,750000000,-63438000,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Central African Republic,CAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Chad,TCD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, bonds (PPG + PNG) (NFL, current US$)",DT.NFL.BOND.CD,"Congo, Dem. Rep.",COD,-180000,..,..,..,..,..,..,..,..,..,..,..,..,..
