Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Comoros,COM,0,..,47346.3279764019,45001.8691943392,0,0,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,"Congo, Dem. Rep.",COD,..,..,1189400000,3237400000,2142709172.89428,3532436437.31736,3355250.26438632,13643449.6114458,94148145.8011543,13220690.8897669,10591290.5753475,38282757.6996338,70212769.0137119,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,"Congo, Rep.",COG,0,4540881.65028325,21131490.2515445,-15532721.4163427,15790496.0273371,-4777415.00594462,80080554.2086153,41105148.3824191,22542921.8063388,-34444719.3457103,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Cote d'Ivoire,CIV,..,..,30525669.4923222,-464845590.170631,-105214099.933677,-142293561.999348,-174547004.769114,-937341058.522564,-971210349.794008,-589356430.520588,-1349450377.62183,-1600038142.21162,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Equatorial Guinea,GNQ,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Eswatini,SWZ,2705501.34711422,619611.868401164,-116167205.112761,-54389827.5606023,152195164.168383,234249232.107673,-114379360.680296,76503458.1397731,98119265.492373,-11780835.9484041,82133381.0987402,-88998591.1775592,85253348.4835124,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Ethiopia,ETH,0,..,0,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Gabon,GAB,0,10778449.0517395,91472371.9126791,-131035758.117669,15661222.0697922,3043912.63601392,-813442169.741396,-74591190.63107,-141298621.336349,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,"Gambia, The",GMB,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Ghana,GHA,0,0,-491818481,-775488860,-117562630.373792,-1121820000,-658931000,-835933489.812345,-899999584.587176,-553701689.77094,-2536100000,-928957962.384176,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Guinea,GIN,..,-8660000,..,-1310000,-211630000,3080000,..,16436914.5335629,-54679548.8978623,-1137628.7135725,-50000,-11390000,-5550000,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Guinea-Bissau,GNB,0,..,5750048.7096186,5610033.98098438,4445964.51694411,1958759.74003469,15980486.1986456,-9440673.20972609,-6796539.60146543,17793000,-26611312.5367998,-3571776.70265521,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Kenya,KEN,0,14392651.1845173,20885877.1183245,28958645.3512831,1712387.63675943,-217693008.399385,-270498355.072183,-3716840171.74216,155052039.214022,349126259.184761,788868819.206841,-624668497.938443,-1312189157.78359,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Lesotho,LSO,0,0,2253241.13699207,0,0,0,0,0,-261620.35640019,-226327.968796899,-249226.044750229,-252250.676034235,-229819.723700282,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Liberia,LBR,..,..,0,1096715.17195655,1024127.96884061,749031.076489568,54478.9738772984,-6050274.22427511,0,0,0,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Madagascar,MDG,0,..,4827572.79883442,1660765.7064138,1041230.85536116,-134486.839453773,2668551.41818729,3554352.80027302,20760800.0556384,1259925.25436797,-695183.761490661,383016.938053733,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Malawi,MWI,-806191.058730407,0,370002.795716698,-1090006.27744583,983103.899286017,-8324443.12337418,-7697352.05463097,-8679435.5387097,-9357447.08582827,-1550880.06672206,-23565367.6386212,-190839152.357517,-455994946.140351,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Mali,MLI,0,-16487908.9677312,39010027.1029716,455098844.045711,-54882093.0908535,41216222.44981,107882491.21554,-15907245.4310428,-54181598.9252946,-371454561.649895,-112264957.614189,-163571411.643832,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Mauritania,MRT,0,..,..,..,..,0,0,0,0,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Mauritius,MUS,2152929.77860705,139165675.716938,56329136.8770549,9822234365.93922,-9253587855.0755,-1965085343.71567,468892244.264212,13469150709.4571,-7704432635.64019,3375996619.00652,5817379901.29248,8131613853.39811,6639954073.18549,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Mozambique,MOZ,..,..,-3360130.83723897,-551412.203098651,33735758.9207552,21957818.0888734,-741781573.083266,-16066916.8416837,49400144.7415021,123864414.685692,-15298227.0855343,-2406806.76241503,-13451375.0600731,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Namibia,NAM,-10899305.4269458,455725479.468627,734951674.083508,649256151.599526,53688470.1058033,280823331.104825,137950338.644936,355821116.800289,-1063045812.52777,-106570127.823566,433037960.300817,195700243.469819,-68816733.7887734,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Niger,NER,..,-8507367.13104132,19532486.6223605,-23011584.5500036,-16558138.4732862,-32302017.9319109,19066627.1955237,-120194671.368194,-138943969.275818,-122155035.591928,25544867.9629198,-162701910.568683,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Nigeria,NGA,197148078.848365,-502264890.590381,345305077.915099,-2586452803.88643,-3540318310.01121,-14992409829.6288,-10320930912.9907,-1843622657.50655,-858700673.503529,-1710265715.41134,-8523536776.93319,2285900179.74063,-8993476556.86587,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Rwanda,RWA,..,..,..,-7544764.12777186,-87555423.8881942,-5935622.62914553,-1703009.5,-1004411.16338583,-7851388.93081287,-4936754.67421328,74088383.7197553,12905938.8309712,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Sao Tome and Principe,STP,0,0,1500000,0,0,0,-2153822.46249089,6841513.31003041,6631131.35431617,605970.801301299,587626.828993972,95077.5084531778,-7588113.08924155,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Senegal,SEN,-624392.163515749,-23021425.4539102,-138339166.084343,-80801260.3468421,-881611059.058639,-275703168.089476,39526999.1253134,-319134502.853441,-199325555.299595,543212200.184377,-862154449.001635,-1364991690.0837,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Seychelles,SYC,-1529218.79736299,-947317.758999383,5695571.59442698,-9543606.80520402,34550944.1618726,55206562.8028817,17843140.7198753,12887941.5441485,-35918895.8058245,22170001.0395361,25546247.2949573,-30366774.73,11295884.7330914,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Sierra Leone,SLE,0,..,20325209.3394178,-18217349.6736375,-59922944.8722537,-8575860.24587558,-3275682.89084869,-214271.815369432,-3426631.94870768,-2624353.4830087,4600001.3844589,-100000,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,South Africa,ZAF,-6492008.6002933,1864392503.19628,-11621961608.7471,-9772901421.89933,-7725313726.90501,-13520041600.8768,-11014274330.2004,-13578311891.9548,-10280699696.9977,-16372515388.7344,-16463490946.7225,-3403216953.38855,-8997858722.70182,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Sudan,SDN,0,0,-19531362.5171028,-6099294.43764785,-47615165.7325351,-995063.073409562,3660116.29245267,-8490733.89663703,2817132.69417216,428267.168610759,21849397.3880064,-3018078.57757468,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Tanzania,TZA,0,0,-3460034.44620249,45622.519361154,-11333117.7705458,-6057431.09668663,-4486131.01307653,-11542332.8623844,-27645300.606011,5031221.6497721,-2876782.77862705,711760.976675991,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Togo,TGO,-2659176.03756119,-6920508.01871368,30693603.7876959,21849485.3829342,127881540.04282,27636519.1013378,77279062.7016533,192999869.032962,-20615576.5212185,-132640091.65968,378609629.568123,169964107.021663,..,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Uganda,UGA,0,..,-28729196.6840921,110524359.696978,-259315990.891017,-3070696.4281146,14487777.2629464,-33140882.2266479,212071115.202464,66688232.7640504,442449782.898098,80254433.0330915,359918902.024793,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Zambia,ZMB,0,-5620000,74876218.3194586,-73625920,-70705750,-899327209.35866,-96495000,-1205518199,-1221383415.09053,-413849920.294563,-234761147.920509,238126037.028261,52437498.7809854,..
"Portfolio investment, net (BoP, current US$)",BN.KLT.PTXL.CD,Zimbabwe,ZWE,21662734.8484648,..,-67000000,-63090000,-10000000,-99200000,-114200000,-130300000,-122800000,80061343.26,100881819.3,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Angola,AGO,..,..,..,..,..,0,0,0,0,0,0,0,0,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Benin,BEN,0,67585.8361949658,9017774.41382877,4896984.83792892,1264725.17366123,1330901.11476676,3790669.01367011,5829786.87268684,77074929.5988056,9377231.43141164,17528600.1707967,-282061.38977247,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Botswana,BWA,0,-5901128.78311772,17679604.0294078,-64470192.7987416,-57202006.2269872,-5065896.05781548,-62709491.1258171,-66370082.7069413,-103619477.803739,-122783009.345557,-46596397.5858251,-136516715.529695,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Burkina Faso,BFA,..,-2577333.074,-19136.9888527373,2570765.46176046,-3953327.17874308,-188261299.998752,-193685103.976956,65667885.898905,3502975.34210989,35097541.2168312,28317555.9599899,30733943.3745402,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Burundi,BDI,0,..,..,..,..,..,..,1489054.02085318,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Cabo Verde,CPV,0,..,1862370.82096643,0,0,0,0,0,0,0,0,0,0,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Cameroon,CMR,0,-8448.22952437072,-265791.511843574,36378.7565343461,-84880.8841383378,-86180.4989694446,-40494.0579707417,-30379.2958451633,-20948502.9512462,0,0,0,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Central African Republic,CAF,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Chad,TCD,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Comoros,COM,0,..,0,0,0,0,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,"Congo, Dem. Rep.",COD,..,..,..,..,-2900000,0,0,0,0,-15649.6975837073,-10153156.1247035,-7415370.28837728,-29562176.9624088,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,"Congo, Rep.",COG,0,-63204.3533135621,641695.885570054,139315.972667054,-161062.635629798,27422.6363604857,1900655.6732778,1235804.04771235,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Cote d'Ivoire,CIV,..,1171387.3481,2247831.6064152,2231542.62248555,..,30441420.1321147,1162179.46376029,32805828.4070244,-11603.2886754582,8359573.16987819,24047597.8448731,15445530.857718,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Equatorial Guinea,GNQ,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Eswatini,SWZ,-2203051.09693586,1392829.84185248,-6603982.98954233,4739645.94764666,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Ethiopia,ETH,0,..,0,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Gabon,GAB,0,..,78358.9035184554,-143354.116802331,-5936005.82104031,462267.298648188,20241.274475802,-889940.721756848,4384144.32189578,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,"Gambia, The",GMB,0,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Ghana,GHA,0,..,534537000,18140000,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Guinea,GIN,..,0,..,..,..,..,..,99766.471545625,-2251185.0894236,396018.276648003,530000,-460000,-40000,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Guinea-Bissau,GNB,0,..,-210001.778959986,2660016.1121958,..,..,..,-95587.7238868833,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Kenya,KEN,0,-5988208.15736459,2636817.09957876,22105847.7071939,20122581.4926718,257115816.86975,296818516.081589,954335124.68367,10807995.5863006,56736587.1680143,-126162743.295045,-292888834.932053,13509327.846383,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Lesotho,LSO,0,0,0,..,..,..,..,..,261620.35640019,226327.968796899,249226.044750229,252250.676034235,229819.723700282,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Liberia,LBR,..,..,0,-1096715.17195655,-1024127.96884061,-749031.076489568,-54478.9738772984,6050274.22427511,0,0,0,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Madagascar,MDG,0,..,0,1925999.51859496,5217.17469870423,0,0,0,0,0,336529.251938673,0,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Malawi,MWI,806191.058730407,..,-270002.040117591,990005.701533369,1716177.8094868,430329.711502435,397912.417672858,448680.943099891,483730.556526595,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Mali,MLI,0,362371.625664423,-2964931.4844821,1191252.5199067,1591553.14944708,-3937107.07746974,-743765.630613343,2466956.13256097,4400003.66387008,5303097.25369641,2387447.1933172,-1178115.87849684,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Mauritania,MRT,0,..,..,..,..,0,0,0,0,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Mauritius,MUS,0,-3542413.01693431,206015002.04442,7820744920.29463,5915583805.44094,521701685.214822,882205860.100104,-1191004654.76878,1416593138.79301,-3781488156.37354,3306421211.88143,-691178085.726301,-659494930.314728,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Mozambique,MOZ,..,..,-27635,..,..,..,..,0,0,0,-4995000,0,0,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Namibia,NAM,0,34744312.708861,6638217.51864056,23531431.675755,13824634.6548499,6796769.50393844,1276878.58517458,12022873.8528938,2077420.07207403,-2204021.72509407,2130406.97273163,2194248.51671341,9621433.00664277,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Niger,NER,..,475916.929872884,9489820.13886295,6471376.57905424,-3823883.83043212,20252417.2578195,..,14371432.2211519,12364606.493654,17743672.5753632,16347007.08592,20527091.0050984,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Nigeria,NGA,0,..,487342221.923697,2153299955.08907,2570808286.61955,9959018733.20635,5532059839.76553,1044955627.9525,-476619500,325125000,2924269540,1259167883.85656,-1548463201.73002,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Rwanda,RWA,..,..,..,7544764.12777186,87555423.8881942,5935622.62914553,1703009.5,1358592.18,2541764.21285118,3000000,309460.02,5775825.08,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Sao Tome and Principe,STP,0,0,0,0,0,0,5610.00000000001,0,-6000,-52619.3666243044,91014.4678514744,2.9715468249515,7685197.42256443,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Senegal,SEN,1322242.22862159,-2197947.71459045,-1616012.39200893,23371330.0312877,14232402.2478958,-963654.670294699,1077141.94202173,11118822.2793298,20090772.9676712,25164628.2467541,12640342.173254,14795125.3910205,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Seychelles,SYC,..,..,..,..,..,8423465.01337306,19296159.2298174,-20983037.1079578,-11100297.2727273,25171333.9556996,2425500.60335433,1744800,10297435.5997585,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Sierra Leone,SLE,0,..,5636491.36797956,63849.7766340738,125173.575740706,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Somalia,SOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,South Africa,ZAF,388455471.080554,4168642221.30209,9363573949.99782,5826049293.85318,63234623.1713085,7159071796.20099,7282900940.32677,9337805650.87332,8499112926.62983,1639686877.45818,7588260263.03943,2945712323.7587,-4289261425.58757,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Sudan,SDN,0,0,-468296.470250573,7491374.58248875,12733660.5450168,2171312.94401074,13324.3572550667,2307783.97926419,..,..,..,..,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Tanzania,TZA,0,0,3038765.625,3190703.90625,3350239.1015625,3517751.05664063,3517751.05664063,3693638.60947266,3878320.53994632,3878320.53994629,839700,3878320.53994642,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Togo,TGO,4411146.99048479,6086949.37230911,2083805.45285362,4527134.14649641,29708.3094484182,..,..,..,-152229.734809218,-3275365.52247076,-89234518.0478246,-183544243.479374,..,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Uganda,UGA,0,..,131061427.487723,-70492929.8348151,105513074.190025,14067921.4084105,94849522.0019661,4844693.05027704,10101250.8418643,16279236.132,14934030.9124159,66201825.202918,14565067.5477141,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Zambia,ZMB,0,5620000,-13098844,100525920,24600000,-7407558,5465000,6128199,182760,2985698,-2506525,-5356156,-713737,..
"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,Zimbabwe,ZWE,0,..,67000000,63090000,10000000,99200000,114200000,130300000,122800000,-80061343.26,-100881819.3,..,..,..
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,
Last Updated: 10/15/2020,,,,,,,,,,,,,,,,,
